,Unnamed: 0,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Latitude,Longitude
2967,2967,21200000,859,Andheri East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1158835,72.854202
2968,2968,25200000,969,Andheri East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1158835,72.854202
2969,2969,18900000,710,Malad West,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,19.1840129,72.8412155
2970,2970,20500000,1015,Bhandup West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1462636,72.9339461
2971,2971,54200000,1174,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
2972,2972,55400000,1179,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
2973,2973,55700000,1181,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
2974,2974,60700000,1234,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
2975,2975,79200000,1648,Andheri West,4,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
2976,2976,62100000,1305,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
2977,2977,85600000,1705,Andheri West,4,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
2978,2978,54500000,1142,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
2979,2979,65500000,1344,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
2980,2980,68100000,1418,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
2981,2981,59500000,1210,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
2982,2982,27000000,1550,Andheri West,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1,19.1172495,72.833968
2983,2983,26000000,1250,Andheri West,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1,19.1172495,72.833968
2984,2984,2999000,550,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
2985,2985,5100000,650,Ulwe,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
2986,2986,4099000,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
2987,2987,4400000,650,Ulwe,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,18.97686135,73.0201311109118
2988,2988,12000000,700,Goregaon West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19.1633281,72.8411995
2989,2989,11700000,560,Dahisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19.2494501,72.8596206
2990,2990,13899999,720,Dahisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19.2494501,72.8596206
2991,2991,14500000,721,Dahisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19.2494501,72.8596206
2992,2992,16700000,1050,Ghatkopar West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,19.0897194,72.9045972
2993,2993,16000000,1053,Ghatkopar West,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,19.0897194,72.9045972
2994,2994,16800000,1054,Ghatkopar West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,19.0897194,72.9045972
2995,2995,16500000,1054,Ghatkopar West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,19.0897194,72.9045972
2996,2996,16399999,1050,Ghatkopar West,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,19.0897194,72.9045972
2997,2997,16500000,1053,Ghatkopar West,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,19.0897194,72.9045972
2998,2998,6200000,310,Malad West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1840129,72.8412155
2999,2999,8500000,575,Thane West,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,19.0263007,73.0120218
3000,3000,22000000,1400,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.0263007,73.0120218
3001,3001,18200000,980,Powai,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.1187195,72.9073476
3002,3002,19500000,1300,Thane West,3,1,1,1,1,0,0,1,1,1,0,0,1,1,1,19.0263007,73.0120218
3004,3004,21500000,1650,Thane West,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1,19.0263007,73.0120218
3005,3005,17500000,1350,Thane West,3,1,1,1,0,0,1,1,1,1,0,0,0,1,1,19.0263007,73.0120218
3006,3006,17500000,1350,Thane West,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1,19.0263007,73.0120218
3007,3007,20000000,711,Goregaon West,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,19.1633281,72.8411995
3008,3008,25500000,921,Goregaon West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,19.1633281,72.8411995
3009,3009,33500000,1112,Goregaon West,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,19.1633281,72.8411995
3010,3010,23900000,1042,Wadala East,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,19.0110483,72.8485523
3011,3011,6000000,1000,Dombivali,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.1930221,73.10434312662221
3012,3012,30000000,1200,Andheri East,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,19.1158835,72.854202
3013,3013,67000000,2500,Andheri West,4,0,1,1,1,1,1,1,1,0,1,1,0,0,1,19.1172495,72.833968
3014,3014,42500000,1850,Andheri West,3,0,1,1,1,1,1,1,1,0,1,1,0,0,1,19.1172495,72.833968
3015,3015,8016000,809,Dombivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1930221,73.10434312662221
3016,3016,4043000,408,Dombivali,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1930221,73.10434312662221
3017,3017,4498000,454,Dombivali,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1930221,73.10434312662221
3018,3018,8294000,834,Dombivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1930221,73.10434312662221
3019,3019,6242000,630,Dombivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1930221,73.10434312662221
3020,3020,17500000,1775,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,1,1,19.0263007,73.0120218
3021,3021,15300000,1275,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.0263007,73.0120218
3022,3022,11000000,1166,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,0,1,1,19.0263007,73.0120218
3023,3023,17700000,1338,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,19.0263007,73.0120218
3024,3024,60000000,1118,Bandra West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.0583358,72.8302669
3025,3025,110000000,2550,Andheri West,4,1,1,1,1,0,1,1,1,1,1,0,1,1,1,19.1172495,72.833968
3026,3026,99000000,2073,Andheri West,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,19.1172495,72.833968
3027,3027,9500000,650,Malad West,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,19.1840129,72.8412155
3028,3028,9000000,1150,Mira Road East,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,19.2948873,72.8678432
3030,3030,3300000,550,Panvel,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,19.044048,72.9206192
3031,3031,9200000,620,Dahisar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19.2494501,72.8596206
3032,3032,18000000,1010,Dahisar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2494501,72.8596206
3033,3033,8000000,490,Dahisar West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1629723,72.8348071
3034,3034,11700000,430,Chembur,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,19.054818,72.8979713
3035,3035,17400000,624,Chembur,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,19.054818,72.8979713
3036,3036,30400000,957,Chembur,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,19.054818,72.8979713
3037,3037,31000000,1300,Andheri East,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,19.1158835,72.854202
3038,3038,69900000,2005,Wadala,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19.0269192,72.8759337
3039,3039,57200000,1655,Wadala,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19.0269192,72.8759337
3040,3040,30000000,1450,Andheri West,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1,19.1172495,72.833968
3041,3041,8300000,725,Malad West,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,19.1840129,72.8412155
3042,3042,45199999,1473,Kandivali East,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.2103809,72.8640837
3043,3043,9500000,457,Malad West,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.1840129,72.8412155
3044,3044,9900000,480,Malad West,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,19.1840129,72.8412155
3045,3045,9900000,480,Malad West,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.1840129,72.8412155
3046,3046,13300000,599,Malad West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.1840129,72.8412155
3047,3047,14800000,669,Malad West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.1840129,72.8412155
3048,3048,18900000,1350,Chembur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
3049,3049,16000000,1039,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
3050,3050,7950000,1060,Mira Road East,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,19.2948873,72.8678432
3051,3051,5400000,720,Mira Road East,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,19.2948873,72.8678432
3052,3052,8500000,980,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.2948873,72.8678432
3053,3053,37400000,1224,Goregaon West,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19.1633281,72.8411995
3054,3054,56500000,1859,Goregaon West,4,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19.1633281,72.8411995
3055,3055,20000000,551,Malad East,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,19.1860219,72.8563181
3056,3056,7800000,930,Mira Road East,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.2948873,72.8678432
3057,3057,8600000,965,Mira Road East,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19.2948873,72.8678432
3058,3058,30000000,797,Malad East,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,19.1860219,72.8563181
3059,3059,6700000,950,Mira Road East,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19.2948873,72.8678432
3060,3060,9500000,1050,Mira Road East,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,19.2948873,72.8678432
3061,3061,9300000,960,Mira Road East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2948873,72.8678432
3062,3062,9300000,960,Mira Road East,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,19.2948873,72.8678432
3063,3063,9700000,1100,Mira Road East,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,19.2948873,72.8678432
3064,3064,8500000,1050,Mira Road East,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,19.2948873,72.8678432
3065,3065,9041000,1530,Bhiwandi,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19.271376,73.0862714
3066,3066,9167000,1490,Bhiwandi,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19.271376,73.0862714
3067,3067,7881000,1295,Bhiwandi,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19.271376,73.0862714
3068,3068,5686000,1017,Bhiwandi,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19.271376,73.0862714
3069,3069,10500000,620,Kanjurmarg,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,19.1296868,72.9283701
3070,3070,10600000,650,Kanjurmarg,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,19.1296868,72.9283701
3071,3071,10800000,650,Kanjurmarg,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,19.1296868,72.9283701
3072,3072,6000000,730,Mira Road East,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,19.2948873,72.8678432
3073,3073,12200000,1235,Mira Road East,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.2948873,72.8678432
3074,3074,10800000,1200,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.2948873,72.8678432
3075,3075,6400000,693,Mira Road East,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,19.2948873,72.8678432
3076,3076,6400000,674,Mira Road East,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.2948873,72.8678432
3077,3077,14500000,1250,Goregaon West,2,0,0,1,1,1,1,1,0,1,1,1,0,1,0,19.1633281,72.8411995
3078,3078,7700000,995,Mira Road East,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,19.2948873,72.8678432
3079,3079,5200000,665,Mira Road East,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,19.2948873,72.8678432
3080,3080,17900000,1300,Goregaon East,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,19.1692623,72.8552548
3081,3081,11500000,1100,Malad West,2,1,1,1,0,1,1,1,0,0,1,0,0,1,1,19.1840129,72.8412155
3082,3082,9500000,981,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.2948873,72.8678432
3083,3083,13500000,1386,Mira Road East,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.2948873,72.8678432
3084,3084,6500000,693,Mira Road East,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.2948873,72.8678432
3085,3085,9500000,981,Mira Road East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2948873,72.8678432
3086,3086,13899999,750,Powai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1187195,72.9073476
3087,3087,8900000,1185,Mira Road East,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,19.2948873,72.8678432
3088,3088,7900000,1020,Mira Road East,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,19.2948873,72.8678432
3089,3089,5200000,690,Mira Road East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2948873,72.8678432
3090,3090,5200000,690,Mira Road East,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,19.2948873,72.8678432
3091,3091,5300000,300,Vikroli East,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1250355,72.9296728
3092,3092,6500000,1300,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3095,3095,14000000,768,Kandivali West,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1,19.2084002,72.8422235
3096,3096,5200000,340,Kandivali West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.2084002,72.8422235
3097,3097,4100000,340,Kandivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3098,3098,4100000,355,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3099,3099,3800000,350,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3100,3100,4100000,350,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3101,3101,3900000,380,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19.2084002,72.8422235
3102,3102,3900000,350,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19.2084002,72.8422235
3103,3103,5200000,410,Kandivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3104,3104,3900000,340,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3105,3105,4200000,350,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3106,3106,4000000,350,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19.2084002,72.8422235
3107,3107,4100000,340,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3108,3108,4200000,340,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3109,3109,4000000,350,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3110,3110,4100000,350,Dombivali,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,19.1930221,73.10434312662221
3111,3111,3700000,335,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3112,3112,3800000,335,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3113,3113,3800000,340,Malad West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1840129,72.8412155
3114,3114,3800000,340,Kandivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2084002,72.8422235
3115,3115,52600000,833,Bandra West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.0583358,72.8302669
3116,3116,84500000,1409,Bandra West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.0583358,72.8302669
3117,3117,30200000,1145,Bhandup West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1462636,72.9339461
3118,3118,50800000,1815,Bhandup West,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1462636,72.9339461
3119,3119,36000000,930,Andheri West,2,1,1,1,0,0,1,1,1,1,1,1,0,0,1,19.1172495,72.833968
3120,3120,39000000,1147,Andheri West,3,1,1,1,0,0,1,1,1,1,1,1,0,0,1,19.1172495,72.833968
3121,3121,71500000,1680,Andheri West,4,1,1,1,0,0,1,1,1,1,1,1,0,0,1,19.1172495,72.833968
3122,3122,58000000,1500,Andheri West,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.1172495,72.833968
3123,3123,101800000,2400,Andheri West,4,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.1172495,72.833968
3124,3124,47800000,815,Mahim,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.0423145,72.8398344
3125,3125,51300000,1096,Mahim,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.0423145,72.8398344
3126,3126,20900000,667,Andheri West,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,19.1172495,72.833968
3127,3127,10000000,479,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2103809,72.8640837
3128,3128,17300000,845,Kandivali East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2103809,72.8640837
3129,3129,21600000,1202,Kandivali East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2103809,72.8640837
3130,3130,32700000,1763,Kandivali East,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2103809,72.8640837
3131,3131,4600000,665,Panvel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.044048,72.9206192
3132,3132,7400000,800,Mira Road East,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1,19.2948873,72.8678432
3133,3133,59000000,2250,Andheri West,3,0,1,1,0,0,1,1,1,1,1,1,0,0,1,19.1172495,72.833968
3134,3134,38000000,1350,Andheri West,2,0,1,1,0,0,1,1,1,1,1,1,0,0,1,19.1172495,72.833968
3135,3135,22000000,1250,Andheri West,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,19.1172495,72.833968
3136,3136,8628000,654,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3137,3137,9167000,686,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3138,3138,9745000,732,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3139,3139,10000000,762,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3140,3140,8200000,608,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3141,3141,11000000,837,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3142,3142,9013000,682,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3143,3143,12000000,931,Panvel,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3144,3144,10800000,816,Panvel,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3145,3145,2200000,650,Khalapur,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,18.7648786,73.3522045
3146,3146,2099000,882,Khalapur,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,18.7648786,73.3522045
3147,3147,6000000,750,Dombivli (West),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2156856,73.092894
3148,3148,7200000,1300,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3149,3149,6700000,1200,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3150,3150,4750000,900,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3151,3151,16000000,2020,Panvel,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,19.044048,72.9206192
3152,3152,4700000,800,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3153,3153,4600000,910,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3154,3154,7500000,950,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3155,3155,4500000,930,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3156,3156,8900000,1690,Panvel,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3157,3157,4900000,900,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
3158,3158,13100000,2700,Panvel,4,0,1,1,1,0,1,1,1,1,1,1,1,1,1,19.044048,72.9206192
3159,3159,6900000,1400,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,19.044048,72.9206192
3160,3160,9300000,1800,Panvel,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1,19.044048,72.9206192
3161,3161,9500000,1800,Panvel,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1,19.044048,72.9206192
3162,3162,4450000,600,Panvel,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,19.044048,72.9206192
3163,3163,3800000,700,Panvel,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,19.044048,72.9206192
3164,3164,6800000,1400,Panvel,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,19.044048,72.9206192
3165,3165,13500000,650,Borivali West,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,19.2294561,72.8479905
3166,3166,12000000,680,Dahisar West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1629723,72.8348071
